company_token,avg_error_rate_pct_gen,product_area,periodo_mes,avg_resolution_time_hours,deployment_failure_rate_pct,ticket_count,incident_count,avg_cpu_usage_pct,avg_availability_pct,rollback_count
d9f714e09990,7.0,Billing,2026-01,,0.0,5,0,56.56,95.847,0
d9f714e09990,6.0,Billing,2026-01,,,4,0,71.56,95.358,0
d9f714e09990,,Billing,2026-01,,0.0,5,0,,,0
d9f714e09990,,Billing,2026-01,3.56,0.0,4,1,,,0
d9f714e09990,,Billing,2026-01,,100.0,5,0,,,1
d9f714e09990,,Billing,2026-01,,0.0,5,0,,,0
d9f714e09990,,Billing,2026-01,,,8,0,,,0
d9f714e09990,,Billing,2026-01,,,3,0,,,0
d9f714e09990,,Billing,2026-01,,,3,0,,,0
d9f714e09990,4.0,Billing,2026-01,,,1,0,50.095,97.649,0
d9f714e09990,7.0,Billing,2026-01,,0.0,3,0,43.955,98.6465,0
d9f714e09990,7.0,Billing,2026-02,,0.0,5,0,66.42333333333333,97.421,0
d9f714e09990,4.0,Billing,2026-02,,,4,0,48.57333333333335,97.87066666666664,0
d9f714e09990,,Billing,2026-02,,,4,0,,,0
d9f714e09990,5.0,Billing,2026-02,,,6,0,42.56,96.9325,0
d9f714e09990,7.0,Billing,2026-02,4.73,0.0,5,1,55.235,95.999,0
d9f714e09990,1.0,Billing,2026-02,,0.0,5,0,60.71,98.847,0
d9f714e09990,,Billing,2026-02,9.79,50.0,8,1,,,1
d9f714e09990,,Billing,2026-02,,,4,0,,,0
d9f714e09990,,Billing,2026-02,,,3,0,,,0
d9f714e09990,4.0,Billing,2026-02,,,2,0,80.77,97.627,0
d9f714e09990,8.0,Billing,2026-02,3.82,0.0,6,1,22.26,97.345,0
d9f714e09990,8.0,Billing,2026-02,10.07,0.0,2,1,57.25,95.313,0
d9f714e09990,3.0,Billing,2026-02,,,6,0,88.07,96.018,0
d9f714e09990,2.0,Billing,2026-02,,0.0,3,0,74.805,98.13,0
d9f714e09990,,Billing,2026-02,,,4,0,,,0
d9f714e09990,,Billing,2026-02,,0.0,3,0,,,0
d9f714e09990,,Billing,2026-02,,0.0,8,0,,,0
d9f714e09990,7.0,Billing,2026-02,,,4,0,61.81,98.163,0
d9f714e09990,,Billing,2026-02,,0.0,7,0,,,0
d9f714e09990,8.0,Billing,2026-02,,0.0,4,0,53.935,96.4205,0
d9f714e09990,,Billing,2026-02,,,5,0,,,0
d9f714e09990,7.0,Billing,2026-02,10.75,0.0,8,1,75.445,98.455,0
d9f714e09990,7.0,Billing,2026-02,,,6,0,63.64000000000001,97.67133333333334,0
d9f714e09990,,Billing,2026-02,,,11,0,,,0
d9f714e09990,2.0,Billing,2026-02,,,8,0,54.185,97.6075,0
d9f714e09990,5.0,Billing,2026-02,,,4,0,92.58,95.386,0
d9f714e09990,,Billing,2026-02,6.239999999999999,0.0,6,2,,,0
d9f714e09990,5.0,Billing,2026-02,7.5,50.0,4,1,88.91,95.799,1
d9f714e09990,4.0,Billing,2026-03,,0.0,7,0,52.53,99.427,0
d9f714e09990,,Billing,2026-03,,,2,0,,,0
d9f714e09990,,Billing,2026-03,10.41,0.0,5,1,,,0
d9f714e09990,,Billing,2026-03,,0.0,4,0,,,0
d9f714e09990,,Billing,2026-03,,,5,0,,,0
d9f714e09990,4.0,Billing,2026-03,,0.0,4,0,65.695,98.2265,0
d9f714e09990,,Billing,2026-03,,,3,0,,,0
d9f714e09990,2.0,Billing,2026-03,,0.0,5,0,76.93,97.653,0
d9f714e09990,,Billing,2026-03,,,3,0,,,0
d9f714e09990,,Billing,2026-03,,,5,0,,,0
d9f714e09990,,Billing,2026-03,7.51,0.0,2,1,,,0
d9f714e09990,,Billing,2026-03,,0.0,8,0,,,0
d9f714e09990,,Billing,2026-03,,,7,0,,,0
d9f714e09990,,Billing,2026-03,,,5,0,,,0
d9f714e09990,6.0,Billing,2026-03,,,3,0,66.19,96.7005,0
d9f714e09990,,Billing,2026-03,5.67,0.0,5,1,,,0
d9f714e09990,5.0,Billing,2026-03,,,3,0,45.553333333333335,96.20533333333331,0
d9f714e09990,6.0,Billing,2026-03,,,4,0,51.2725,98.116,0
d9f714e09990,,Billing,2026-03,,,2,0,,,0
d9f714e09990,4.0,Billing,2026-03,,,6,0,63.65,97.07966666666668,0
d9f714e09990,,Billing,2026-03,,0.0,7,0,,,0
d9f714e09990,5.0,Billing,2026-03,1.08,0.0,6,1,57.120000000000005,99.3725,0
d9f714e09990,,Billing,2026-03,,33.33333333333333,6,0,,,1
d9f714e09990,,Billing,2026-03,,,4,0,,,0
d9f714e09990,,Billing,2026-03,,,4,0,,,0
d9f714e09990,7.0,Billing,2026-03,,33.33333333333333,7,0,58.345,97.577,1
d9f714e09990,,Billing,2026-03,,,6,0,,,0
d9f714e09990,4.0,Billing,2026-03,,,8,0,52.245000000000005,96.728,0
d9f714e09990,6.0,Billing,2026-03,,0.0,7,0,21.765,97.4525,0
d9f714e09990,,Billing,2026-04,,0.0,1,0,,,0
d9f714e09990,7.0,Billing,2026-04,,0.0,5,0,24.955,96.9615,0
d9f714e09990,8.0,Billing,2026-04,,0.0,2,0,58.335,97.791,0
d9f714e09990,7.0,Billing,2026-04,,0.0,7,0,54.63,96.114,0
d9f714e09990,3.0,Billing,2026-04,5.63,0.0,5,1,22.23,99.33,0
d9f714e09990,9.0,Billing,2026-04,,,7,0,43.25,96.662,0
d9f714e09990,9.0,Billing,2026-04,10.66,0.0,3,1,59.28,97.615,0
d9f714e09990,1.0,Billing,2026-04,,0.0,6,0,74.3,99.655,0
d9f714e09990,,Billing,2026-04,,,3,0,,,0
d9f714e09990,5.0,Billing,2026-04,,0.0,5,0,70.745,98.4425,0
d9f714e09990,8.0,Billing,2026-04,,,3,0,83.13,96.376,0
d9f714e09990,,Billing,2026-04,,0.0,5,0,,,0
d9f714e09990,4.0,Billing,2026-04,,,4,0,60.43,96.273,0
d9f714e09990,2.0,Billing,2026-04,,0.0,3,0,51.92,98.2715,0
d9f714e09990,4.0,Billing,2026-04,7.984999999999999,33.33333333333333,3,2,49.35,96.571,1
d9f714e09990,3.0,Billing,2026-04,,0.0,3,0,63.27,95.753,0
d9f714e09990,2.0,Billing,2026-04,,0.0,4,0,73.67,97.414,0
d9f714e09990,,Billing,2026-04,,100.0,5,0,,,1
d9f714e09990,,Billing,2026-04,4.03,100.0,2,1,,,1
d9f714e09990,,Billing,2026-04,,0.0,10,0,,,0
d9f714e09990,4.0,Billing,2026-04,,,5,0,55.833333333333336,98.24766666666666,0
d9f714e09990,3.0,Billing,2026-04,,0.0,3,0,49.515,96.1245,0
d9f714e09990,6.0,Billing,2026-04,,100.0,4,0,45.29666666666666,97.10133333333332,1
d9f714e09990,7.0,Billing,2026-04,,0.0,2,0,75.29,97.754,0
d9f714e09990,0.0,Billing,2026-04,,,4,0,73.53,96.044,0
d9f714e09990,,Billing,2026-04,,0.0,5,0,,,0
d9f714e09990,,Billing,2026-04,,,8,0,,,0
d9f714e09990,,Billing,2026-04,,,9,0,,,0
d9f714e09990,8.0,Billing,2026-04,5.705,50.0,1,2,59.965,98.277,1
d9f714e09990,8.0,Billing,2026-04,,,1,0,29.64,98.284,0
d9f714e09990,,Billing,2026-05,,0.0,5,0,,,0
d9f714e09990,4.0,Billing,2026-05,,,2,0,49.21,97.612,0
d9f714e09990,,Billing,2026-05,,,8,0,,,0
d9f714e09990,5.0,Billing,2026-05,,0.0,4,0,68.93666666666667,96.25933333333334,0
d9f714e09990,,Billing,2026-05,,,5,0,,,0
d9f714e09990,,Billing,2026-05,4.02,0.0,5,1,,,0
d9f714e09990,6.0,Billing,2026-05,,,5,0,62.53,98.149,0
d9f714e09990,,Billing,2026-05,,,5,0,,,0
d9f714e09990,,Billing,2026-05,,,7,0,,,0
d9f714e09990,5.0,Billing,2026-05,3.45,0.0,2,1,40.17,96.589,0
d9f714e09990,0.0,Billing,2026-05,,,6,0,49.76,95.292,0
d9f714e09990,8.0,Billing,2026-05,,,2,0,43.875,99.5675,0
d9f714e09990,,Billing,2026-05,,0.0,5,0,,,0
d9f714e09990,2.0,Billing,2026-05,,,9,0,20.4,98.92,0
d9f714e09990,,Billing,2026-05,,,3,0,,,0
d9f714e09990,,Billing,2026-05,,,6,0,,,0
d9f714e09990,9.0,Billing,2026-05,11.98,100.0,4,1,55.87,96.925,1
d9f714e09990,,Billing,2026-05,,,6,0,,,0
d9f714e09990,,Billing,2026-05,,0.0,5,0,,,0
d9f714e09990,,Billing,2026-05,,0.0,3,0,,,0
d9f714e09990,,Billing,2026-05,,50.0,6,0,,,1
d9f714e09990,,Billing,2026-05,,,3,0,,,0
d9f714e09990,7.0,Billing,2026-05,,,3,0,58.19,98.449,0
d9f714e09990,,Billing,2026-05,,,3,0,,,0
d9f714e09990,2.0,Billing,2026-05,,,3,0,47.59,97.126,0
d9f714e09990,,Billing,2026-05,3.19,0.0,3,1,,,0
d9f714e09990,,Billing,2026-05,6.91,25.0,6,1,,,1
d9f714e09990,,Billing,2026-05,,0.0,3,0,,,0
d9f714e09990,,Billing,2026-05,,0.0,4,0,,,0
d9f714e09990,,Billing,2026-05,,0.0,4,0,,,0
d9f714e09990,6.0,Billing,2026-05,,,3,0,62.48,98.744,0
d9f714e09990,,Billing,2026-06,,,1,0,,,0
d9f714e09990,6.0,Billing,2026-06,10.72,100.0,5,1,44.92,98.0495,1
d9f714e09990,,Billing,2026-06,,,5,0,,,0
d9f714e09990,4.0,Billing,2026-06,1.53,0.0,5,1,59.95,97.3315,0
d9f714e09990,6.0,Billing,2026-06,,,3,0,51.27,97.264,0
d9f714e09990,10.0,Billing,2026-06,,,3,0,88.68,97.9,0
d9f714e09990,,Billing,2026-06,,,1,0,,,0
d9f714e09990,2.0,Billing,2026-06,,,6,0,78.565,96.8205,0
d9f714e09990,,Billing,2026-06,,0.0,5,0,,,0
d9f714e09990,9.0,Billing,2026-06,,,6,0,59.635,97.631,0
d9f714e09990,,Billing,2026-06,,,7,0,,,0
d9f714e09990,,Billing,2026-06,,,5,0,,,0
d9f714e09990,,Billing,2026-06,,,3,0,,,0
d9f714e09990,7.0,Billing,2026-06,,,2,0,77.17,97.231,0
d9f714e09990,,Billing,2026-06,9.48,50.0,1,1,,,1
d9f714e09990,,Billing,2026-06,,,7,0,,,0
d9f714e09990,,Billing,2026-06,,,6,0,,,0
d9f714e09990,8.0,Billing,2026-06,7.21,50.0,2,1,56.795,97.2295,1
d9f714e09990,,Billing,2026-06,,0.0,4,0,,,0
d9f714e09990,,Billing,2026-06,,0.0,5,0,,,0
d9f714e09990,8.0,Billing,2026-06,,,2,0,61.8,95.225,0
d9f714e09990,4.0,Billing,2026-06,,,5,0,72.95,96.316,0
d9f714e09990,5.0,Billing,2026-06,10.49,0.0,3,1,78.11,96.531,0
d9f714e09990,,Billing,2026-06,4.62,0.0,6,1,,,0
d9f714e09990,4.0,Billing,2026-06,,,4,0,36.765,98.8895,0
d9f714e09990,9.0,Billing,2026-06,2.08,50.0,4,1,88.43,96.936,1
d9f714e09990,10.0,Billing,2026-06,,,7,0,21.32,97.443,0
d9f714e09990,,Billing,2026-06,,,4,0,,,0
d9f714e09990,4.0,Billing,2026-06,,0.0,5,0,49.84,99.014,0
d9f714e09990,8.0,Billing,2026-06,,,7,0,67.995,98.2085,0
d9f714e09990,,Data Pipeline,2026-01,,,3,0,,,0
d9f714e09990,,Data Pipeline,2026-01,,,3,0,,,0
d9f714e09990,,Data Pipeline,2026-01,,,1,0,,,0
d9f714e09990,1.0,Data Pipeline,2026-01,6.07,0.0,1,1,23.75,98.999,0
d9f714e09990,,Data Pipeline,2026-01,8.36,0.0,2,1,,,0
d9f714e09990,,Data Pipeline,2026-01,,,2,0,,,0
d9f714e09990,3.0,Data Pipeline,2026-01,,0.0,1,0,45.53,96.994,0
d9f714e09990,,Data Pipeline,2026-01,8.03,0.0,2,1,,,0
d9f714e09990,,Data Pipeline,2026-01,,,2,0,,,0
d9f714e09990,8.0,Data Pipeline,2026-01,,0.0,1,0,45.97,97.541,0
d9f714e09990,,Data Pipeline,2026-01,,,2,0,,,0
d9f714e09990,,Data Pipeline,2026-01,,,3,0,,,0
d9f714e09990,3.0,Data Pipeline,2026-01,,,1,0,87.51,95.441,0
d9f714e09990,6.0,Data Pipeline,2026-01,,,1,0,40.1,96.68,0
d9f714e09990,2.0,Data Pipeline,2026-01,,,1,0,65.335,98.7985,0
d9f714e09990,7.0,Data Pipeline,2026-01,,0.0,1,0,27.74,96.035,0
d9f714e09990,4.0,Data Pipeline,2026-01,,100.0,1,0,90.94,98.188,1
d9f714e09990,7.0,Data Pipeline,2026-01,,,2,0,89.06,98.717,0
d9f714e09990,7.0,Data Pipeline,2026-01,,0.0,1,0,58.36,97.9,0
d9f714e09990,6.0,Data Pipeline,2026-01,,,2,0,21.67,95.503,0
d9f714e09990,7.0,Data Pipeline,2026-02,,0.0,3,0,53.125,99.844,0
d9f714e09990,7.0,Data Pipeline,2026-02,,,1,0,58.76,99.033,0
d9f714e09990,5.0,Data Pipeline,2026-02,,,1,0,55.16,97.667,0
d9f714e09990,,Data Pipeline,2026-02,5.86,0.0,1,1,,,0
d9f714e09990,2.0,Data Pipeline,2026-02,,,1,0,74.12,95.262,0
d9f714e09990,4.0,Data Pipeline,2026-02,,33.33333333333333,1,0,59.73,98.078,1
d9f714e09990,,Data Pipeline,2026-02,,,1,0,,,0
d9f714e09990,7.0,Data Pipeline,2026-02,,0.0,1,0,30.94,97.615,0
d9f714e09990,,Data Pipeline,2026-02,,0.0,2,0,,,0
d9f714e09990,6.0,Data Pipeline,2026-02,,,1,0,83.45,95.873,0
d9f714e09990,,Data Pipeline,2026-02,,,2,0,,,0
d9f714e09990,4.0,Data Pipeline,2026-02,,0.0,1,0,68.72,97.639,0
d9f714e09990,,Data Pipeline,2026-02,,,1,0,,,0
d9f714e09990,3.0,Data Pipeline,2026-02,,,2,0,30.46666666666667,98.382,0
d9f714e09990,2.0,Data Pipeline,2026-02,6.935,0.0,1,2,57.42,95.525,0
d9f714e09990,6.0,Data Pipeline,2026-02,,0.0,2,0,66.725,98.274,0
d9f714e09990,5.0,Data Pipeline,2026-03,,,1,0,82.81,95.031,0
d9f714e09990,,Data Pipeline,2026-03,,100.0,3,0,,,1
d9f714e09990,5.0,Data Pipeline,2026-03,,,2,0,79.06,96.414,0
d9f714e09990,3.0,Data Pipeline,2026-03,,,1,0,50.93,99.415,0
d9f714e09990,6.0,Data Pipeline,2026-03,9.83,0.0,2,1,63.86,96.357,0
d9f714e09990,,Data Pipeline,2026-03,,,1,0,,,0
d9f714e09990,8.0,Data Pipeline,2026-03,,,1,0,54.99,99.942,0
d9f714e09990,,Data Pipeline,2026-03,9.32,0.0,3,1,,,0
d9f714e09990,,Data Pipeline,2026-03,,,3,0,,,0
d9f714e09990,7.0,Data Pipeline,2026-03,,0.0,1,0,90.19,96.167,0
d9f714e09990,,Data Pipeline,2026-03,10.53,33.33333333333333,1,1,,,1
d9f714e09990,9.0,Data Pipeline,2026-03,,0.0,3,0,72.495,97.4285,0
d9f714e09990,3.0,Data Pipeline,2026-03,,,2,0,28.6,99.347,0
d9f714e09990,4.0,Data Pipeline,2026-03,,0.0,1,0,83.69,95.187,0
d9f714e09990,5.0,Data Pipeline,2026-03,,,1,0,57.16,96.75,0
d9f714e09990,,Data Pipeline,2026-03,,,1,0,,,0
d9f714e09990,6.0,Data Pipeline,2026-03,,,1,0,39.83,99.757,0
d9f714e09990,,Data Pipeline,2026-03,,0.0,1,0,,,0
d9f714e09990,,Data Pipeline,2026-03,,0.0,1,0,,,0
d9f714e09990,4.0,Data Pipeline,2026-03,,,3,0,59.05,96.729,0
d9f714e09990,1.0,Data Pipeline,2026-03,,,2,0,84.08,95.176,0
d9f714e09990,,Data Pipeline,2026-03,3.5,0.0,1,1,,,0
d9f714e09990,8.0,Data Pipeline,2026-04,8.43,0.0,1,1,59.945,97.1535,0
d9f714e09990,,Data Pipeline,2026-04,5.1,0.0,2,1,,,0
d9f714e09990,,Data Pipeline,2026-04,,0.0,1,0,,,0
d9f714e09990,5.0,Data Pipeline,2026-04,0.83,0.0,1,1,77.63,97.241,0
d9f714e09990,1.0,Data Pipeline,2026-04,,,1,0,64.53,97.68,0
d9f714e09990,2.0,Data Pipeline,2026-04,,,4,0,73.34,98.323,0
d9f714e09990,,Data Pipeline,2026-04,,,1,0,,,0
d9f714e09990,3.0,Data Pipeline,2026-04,4.18,0.0,2,1,47.54,98.228,0
d9f714e09990,,Data Pipeline,2026-04,5.49,50.0,1,1,,,2
d9f714e09990,,Data Pipeline,2026-04,,,2,0,,,0
d9f714e09990,,Data Pipeline,2026-04,,,2,0,,,0
d9f714e09990,6.0,Data Pipeline,2026-04,,0.0,1,0,37.72,97.556,0
d9f714e09990,7.0,Data Pipeline,2026-04,1.56,0.0,1,1,50.4525,98.35975,0
d9f714e09990,6.0,Data Pipeline,2026-04,,0.0,2,0,26.815,96.5445,0
d9f714e09990,2.0,Data Pipeline,2026-04,,,1,0,85.05,97.207,0
d9f714e09990,,Data Pipeline,2026-04,,,1,0,,,0
d9f714e09990,,Data Pipeline,2026-04,,0.0,2,0,,,0
d9f714e09990,5.0,Data Pipeline,2026-04,,0.0,1,0,38.345,96.291,0
d9f714e09990,6.0,Data Pipeline,2026-04,,0.0,1,0,51.51666666666667,98.53666666666668,0
d9f714e09990,,Data Pipeline,2026-04,3.08,0.0,1,1,,,0
d9f714e09990,9.0,Data Pipeline,2026-04,10.05,0.0,1,1,55.89,96.473,0
d9f714e09990,,Data Pipeline,2026-05,,,1,0,,,0
d9f714e09990,5.0,Data Pipeline,2026-05,,,1,0,48.946666666666665,98.49366666666668,0
d9f714e09990,10.0,Data Pipeline,2026-05,1.14,0.0,1,1,44.95,96.956,0
d9f714e09990,3.0,Data Pipeline,2026-05,,,3,0,45.64666666666667,97.051,0
d9f714e09990,4.0,Data Pipeline,2026-05,,0.0,1,0,75.17,98.2035,0
d9f714e09990,,Data Pipeline,2026-05,,100.0,1,0,,,1
d9f714e09990,,Data Pipeline,2026-05,,,1,0,,,0
d9f714e09990,,Data Pipeline,2026-05,,,1,0,,,0
d9f714e09990,,Data Pipeline,2026-05,,0.0,2,0,,,0
d9f714e09990,9.0,Data Pipeline,2026-05,,0.0,2,0,34.5,98.716,0
d9f714e09990,,Data Pipeline,2026-05,,0.0,1,0,,,0
d9f714e09990,1.0,Data Pipeline,2026-05,4.975,50.0,2,2,80.8,96.095,1
d9f714e09990,9.0,Data Pipeline,2026-05,,,2,0,60.16,99.609,0
d9f714e09990,6.0,Data Pipeline,2026-05,,0.0,1,0,38.46,98.2,0
d9f714e09990,3.0,Data Pipeline,2026-05,,0.0,1,0,63.65,99.192,0
d9f714e09990,,Data Pipeline,2026-05,,0.0,1,0,,,0
d9f714e09990,1.0,Data Pipeline,2026-05,,50.0,1,0,55.22,95.297,1
d9f714e09990,,Data Pipeline,2026-05,,,1,0,,,0
d9f714e09990,4.0,Data Pipeline,2026-05,,,2,0,62.06999999999999,97.6415,0
d9f714e09990,,Data Pipeline,2026-05,,0.0,1,0,,,0
d9f714e09990,,Data Pipeline,2026-05,,,2,0,,,0
d9f714e09990,,Data Pipeline,2026-05,,,1,0,,,0
d9f714e09990,,Data Pipeline,2026-06,,,4,0,,,0
d9f714e09990,,Data Pipeline,2026-06,,,2,0,,,0
d9f714e09990,,Data Pipeline,2026-06,,,3,0,,,0
d9f714e09990,,Data Pipeline,2026-06,,,3,0,,,0
d9f714e09990,10.0,Data Pipeline,2026-06,,0.0,2,0,77.73,99.24,0
d9f714e09990,,Data Pipeline,2026-06,,,1,0,,,0
d9f714e09990,,Data Pipeline,2026-06,,0.0,1,0,,,0
d9f714e09990,5.0,Data Pipeline,2026-06,,,2,0,72.435,98.167,0
d9f714e09990,,Data Pipeline,2026-06,,0.0,1,0,,,0
d9f714e09990,9.0,Data Pipeline,2026-06,8.73,33.33333333333333,1,1,29.14,95.907,1
d9f714e09990,7.0,Data Pipeline,2026-06,8.59,100.0,1,1,20.54,99.229,1
d9f714e09990,0.0,Data Pipeline,2026-06,,,2,0,91.05,96.022,0
d9f714e09990,,Data Pipeline,2026-06,,,2,0,,,0
d9f714e09990,,Data Pipeline,2026-06,0.87,0.0,1,1,,,0
d9f714e09990,,Data Pipeline,2026-06,,0.0,1,0,,,0
d9f714e09990,8.0,Data Pipeline,2026-06,4.7,0.0,1,1,46.18,99.612,0
d9f714e09990,3.0,Data Pipeline,2026-06,,0.0,1,0,78.51,95.417,0
d9f714e09990,2.0,Data Pipeline,2026-06,,0.0,1,0,60.88,99.1295,0
d9f714e09990,8.0,Data Pipeline,2026-06,,0.0,2,0,57.42,98.58,0
d9f714e09990,,Mobile,2026-01,,,3,0,,,0
d9f714e09990,8.0,Mobile,2026-01,,,2,0,70.73,96.535,0
d9f714e09990,,Mobile,2026-01,,,1,0,,,0
d9f714e09990,,Mobile,2026-01,,0.0,2,0,,,0
d9f714e09990,2.0,Mobile,2026-01,,,3,0,78.85,95.726,0
d9f714e09990,,Mobile,2026-01,,0.0,2,0,,,0
d9f714e09990,,Mobile,2026-01,,0.0,1,0,,,0
d9f714e09990,,Mobile,2026-01,,0.0,3,0,,,0
d9f714e09990,,Mobile,2026-01,5.83,0.0,1,1,,,0
d9f714e09990,4.0,Mobile,2026-01,,,1,0,80.66,99.368,0
d9f714e09990,6.0,Mobile,2026-01,,0.0,2,0,55.96666666666667,97.73033333333336,0
d9f714e09990,,Mobile,2026-01,,,2,0,,,0
d9f714e09990,6.0,Mobile,2026-01,,0.0,1,0,37.015,98.0215,0
d9f714e09990,,Mobile,2026-01,8.81,50.0,1,1,,,1
d9f714e09990,,Mobile,2026-01,,0.0,5,0,,,0
d9f714e09990,,Mobile,2026-01,,,3,0,,,0
d9f714e09990,,Mobile,2026-01,,0.0,3,0,,,0
d9f714e09990,4.0,Mobile,2026-01,,,2,0,49.52,98.067,0
d9f714e09990,5.0,Mobile,2026-02,,0.0,1,0,36.125,96.2235,0
d9f714e09990,9.0,Mobile,2026-02,,,1,0,57.2,97.307,0
d9f714e09990,5.0,Mobile,2026-02,,0.0,1,0,94.55,97.467,0
d9f714e09990,,Mobile,2026-02,,,2,0,,,0
d9f714e09990,,Mobile,2026-02,,0.0,2,0,,,0
d9f714e09990,,Mobile,2026-02,11.07,0.0,1,1,,,0
d9f714e09990,5.0,Mobile,2026-02,,0.0,2,0,35.705,97.3045,0
d9f714e09990,,Mobile,2026-02,,,2,0,,,0
d9f714e09990,0.0,Mobile,2026-02,,,2,0,29.51,95.797,0
d9f714e09990,,Mobile,2026-02,,,2,0,,,0
d9f714e09990,0.0,Mobile,2026-02,,0.0,2,0,86.91,95.03,0
d9f714e09990,7.0,Mobile,2026-02,,,1,0,61.97,97.805,0
d9f714e09990,,Mobile,2026-02,,100.0,2,0,,,1
d9f714e09990,7.0,Mobile,2026-02,,,2,0,71.58,97.086,0
d9f714e09990,6.0,Mobile,2026-02,,,2,0,33.37,98.832,0
d9f714e09990,,Mobile,2026-02,,0.0,3,0,,,0
d9f714e09990,3.0,Mobile,2026-02,4.02,0.0,2,1,27.39,97.183,0
d9f714e09990,7.0,Mobile,2026-02,4.53,0.0,2,1,67.385,98.757,0
d9f714e09990,1.0,Mobile,2026-02,,,2,0,25.91,99.753,0
d9f714e09990,9.0,Mobile,2026-03,,0.0,1,0,71.31,98.11133333333332,0
d9f714e09990,,Mobile,2026-03,7.95,0.0,2,1,,,0
d9f714e09990,5.0,Mobile,2026-03,,,1,0,44.42,99.404,0
d9f714e09990,,Mobile,2026-03,,0.0,2,0,,,0
d9f714e09990,9.0,Mobile,2026-03,,0.0,2,0,21.45,97.642,0
d9f714e09990,,Mobile,2026-03,,0.0,1,0,,,0
d9f714e09990,5.0,Mobile,2026-03,6.36,50.0,2,1,51.73,98.0505,2
d9f714e09990,7.0,Mobile,2026-03,,,2,0,48.13,96.534,0
d9f714e09990,,Mobile,2026-03,,0.0,1,0,,,0
d9f714e09990,7.0,Mobile,2026-03,3.83,33.33333333333333,4,1,59.06,99.653,1
d9f714e09990,4.0,Mobile,2026-03,,0.0,2,0,61.54,96.353,0
d9f714e09990,,Mobile,2026-03,1.73,0.0,2,1,,,0
d9f714e09990,9.0,Mobile,2026-03,,0.0,1,0,89.34,98.254,0
d9f714e09990,2.0,Mobile,2026-03,,,2,0,56.81999999999999,97.269,0
d9f714e09990,7.0,Mobile,2026-03,1.8,0.0,4,1,78.39999999999999,97.47133333333332,0
d9f714e09990,6.0,Mobile,2026-03,,,3,0,54.17999999999999,96.9565,0
d9f714e09990,5.0,Mobile,2026-03,,,2,0,68.6,97.869,0
d9f714e09990,6.0,Mobile,2026-03,,,3,0,85.88,95.386,0
d9f714e09990,,Mobile,2026-03,0.64,50.0,2,1,,,1
d9f714e09990,,Mobile,2026-03,,,2,0,,,0
d9f714e09990,,Mobile,2026-04,3.88,0.0,1,1,,,0
d9f714e09990,,Mobile,2026-04,,,2,0,,,0
d9f714e09990,9.0,Mobile,2026-04,,,3,0,24.26,97.768,0
d9f714e09990,,Mobile,2026-04,,0.0,3,0,,,0
d9f714e09990,,Mobile,2026-04,,0.0,1,0,,,0
d9f714e09990,,Mobile,2026-04,,0.0,2,0,,,0
d9f714e09990,6.0,Mobile,2026-04,,,3,0,55.35,97.125,0
d9f714e09990,7.0,Mobile,2026-04,,0.0,1,0,78.72,99.561,0
d9f714e09990,,Mobile,2026-04,,,2,0,,,0
d9f714e09990,,Mobile,2026-04,,,2,0,,,0
d9f714e09990,9.0,Mobile,2026-04,5.32,0.0,2,2,76.39,95.8835,0
d9f714e09990,4.0,Mobile,2026-04,,0.0,2,0,69.305,97.76,0
d9f714e09990,8.0,Mobile,2026-04,,,1,0,29.06,97.552,0
d9f714e09990,,Mobile,2026-04,,,1,0,,,0
d9f714e09990,5.0,Mobile,2026-04,,0.0,3,0,64.10666666666667,97.33033333333331,0
d9f714e09990,3.0,Mobile,2026-04,,,4,0,61.82,95.852,0
d9f714e09990,,Mobile,2026-04,,,2,0,,,0
d9f714e09990,,Mobile,2026-04,,,2,0,,,0
d9f714e09990,,Mobile,2026-04,6.66,0.0,1,1,,,0
d9f714e09990,,Mobile,2026-04,,100.0,3,0,,,1
d9f714e09990,,Mobile,2026-04,,0.0,1,0,,,0
d9f714e09990,,Mobile,2026-04,,0.0,1,0,,,0
d9f714e09990,7.0,Mobile,2026-04,,0.0,3,0,55.26666666666667,97.09966666666666,0
d9f714e09990,,Mobile,2026-05,,0.0,3,0,,,0
d9f714e09990,9.0,Mobile,2026-05,,0.0,3,0,26.35,98.555,0
d9f714e09990,8.0,Mobile,2026-05,,0.0,2,0,43.165,98.105,0
d9f714e09990,10.0,Mobile,2026-05,5.06,0.0,1,1,71.2,96.946,0
d9f714e09990,,Mobile,2026-05,10.84,0.0,2,1,,,0
d9f714e09990,,Mobile,2026-05,,0.0,2,0,,,0
d9f714e09990,0.0,Mobile,2026-05,,0.0,1,0,47.35,96.275,0
d9f714e09990,6.0,Mobile,2026-05,,,6,0,21.68,96.268,0
d9f714e09990,,Mobile,2026-05,3.84,0.0,2,1,,,0
d9f714e09990,,Mobile,2026-05,1.67,0.0,1,1,,,0
d9f714e09990,7.0,Mobile,2026-05,,,1,0,92.69,97.766,0
d9f714e09990,4.0,Mobile,2026-05,,0.0,1,0,31.505,98.4365,0
d9f714e09990,3.0,Mobile,2026-05,,0.0,2,0,45.69,99.827,0
d9f714e09990,10.0,Mobile,2026-05,,0.0,5,0,73.02,95.235,0
d9f714e09990,2.0,Mobile,2026-05,,,3,0,38.22,99.201,0
d9f714e09990,,Mobile,2026-05,,,1,0,,,0
d9f714e09990,,Mobile,2026-05,,,1,0,,,0
